,Gender2,Gender3,CountC,CountV,Start,End,start_letter,end_letter,plu_pattern,aug_vowel,source,derived_cat,semantic_cat,human,animate,semantic
812,1,1,4,1,1,1,5,2,3,0,3,12,5,0,0,7
813,1,1,3,1,1,1,17,7,0,0,3,12,5,0,0,6
814,1,1,4,1,1,1,1,4,0,0,3,12,5,0,1,1
815,1,1,3,1,1,1,1,20,0,0,3,12,1,0,1,1
816,0,0,4,2,1,1,14,9,0,0,3,12,0,0,1,1
817,1,1,3,1,1,1,18,2,1,0,3,12,1,0,1,1
818,1,1,3,1,1,1,1,19,1,0,3,12,5,0,1,1
819,1,2,4,1,1,1,10,14,0,0,3,12,5,1,1,18
820,1,1,3,1,1,0,4,0,2,0,3,12,1,0,0,0
821,1,1,6,0,1,1,14,14,3,0,3,12,5,0,0,2
822,1,1,3,2,1,0,20,16,1,0,3,12,1,0,0,13
823,1,2,4,1,1,1,2,13,1,0,3,12,5,1,1,17
824,1,2,3,1,1,0,20,0,2,0,3,12,5,0,1,1
825,1,2,4,1,1,1,11,13,0,0,3,3,5,0,1,15
826,1,2,4,1,1,1,11,2,0,0,3,3,5,1,1,18
827,1,2,4,1,1,1,11,14,1,0,3,12,5,1,1,18
828,0,0,3,1,1,1,9,19,1,0,0,12,5,0,0,4
829,1,1,4,0,1,1,1,21,3,0,3,1,5,0,0,14
830,1,2,4,1,1,1,1,21,0,0,3,3,5,0,1,17
831,1,2,3,1,1,1,1,13,0,0,3,12,5,0,1,17
832,0,0,3,2,1,0,4,0,3,0,3,12,5,0,0,19
833,1,1,3,0,1,1,17,18,2,0,3,12,5,0,0,2
834,0,0,3,1,1,1,9,11,1,0,3,12,0,0,0,7
835,1,1,4,1,1,1,4,9,0,0,3,12,1,0,0,7
836,1,1,2,2,1,0,18,16,3,0,3,12,5,0,0,5
837,1,1,6,0,1,1,14,9,3,0,3,1,5,0,0,5
838,0,0,3,1,1,0,18,6,1,0,0,12,0,0,0,4
839,1,1,4,1,1,1,10,18,1,0,3,3,1,0,0,13
840,1,1,2,2,1,0,4,6,2,0,3,12,1,0,0,13
841,1,1,4,1,1,1,10,18,1,0,3,12,1,0,0,2
842,1,1,4,1,1,1,8,13,1,0,3,12,1,0,0,13
843,1,2,4,1,1,1,13,10,0,0,0,3,5,1,1,3
844,1,2,4,1,1,1,17,15,0,0,3,12,5,0,1,1
845,1,2,4,1,1,1,10,2,1,0,3,3,5,1,1,2
846,1,1,3,2,1,1,4,11,1,0,3,12,1,0,0,4
847,0,0,2,1,1,0,18,6,2,0,3,12,0,0,0,12
848,1,1,3,1,1,1,4,7,0,0,3,12,5,0,0,2
849,1,1,3,2,1,0,4,16,1,0,3,12,1,0,0,2
850,1,1,5,1,1,1,9,2,2,0,0,12,1,0,0,6
851,1,1,4,2,1,0,9,0,3,0,3,12,5,0,0,3
852,1,1,3,2,1,1,21,8,1,0,3,12,1,0,0,3
853,1,2,4,1,1,1,11,10,0,0,0,3,5,1,1,5
854,1,1,4,1,1,1,14,3,0,0,3,12,1,0,0,1
855,1,1,4,1,1,1,22,2,3,0,3,1,5,0,0,7
856,1,1,2,2,1,0,14,16,1,0,3,12,1,0,0,13
857,1,2,3,1,1,1,10,14,0,0,3,3,5,1,1,1
858,1,1,3,1,1,1,14,17,3,0,3,5,5,0,0,13
859,1,1,4,1,1,1,14,7,3,0,3,1,5,0,0,6
860,1,1,4,1,1,1,4,9,3,0,3,1,5,0,0,11
861,0,0,3,1,1,1,11,3,3,0,3,1,5,0,0,21
862,1,1,3,1,1,1,14,9,3,0,3,1,5,0,0,11
863,1,1,4,1,1,1,14,13,0,0,0,1,1,0,0,7
864,1,1,3,1,1,0,14,6,3,0,3,5,5,0,0,1
865,1,2,4,1,1,1,20,13,0,0,0,3,5,1,1,18
866,1,2,4,1,1,1,10,13,0,0,0,3,5,1,1,18
867,1,2,4,1,1,1,10,9,0,0,0,3,5,1,1,14
868,1,2,4,1,1,1,24,10,0,0,0,3,5,1,1,14
869,1,1,4,0,1,1,18,13,3,0,3,1,5,0,0,11
870,1,1,3,1,1,1,18,4,0,0,3,1,4,0,0,2
871,1,1,4,1,1,1,8,2,1,0,3,12,1,0,0,2
872,1,1,3,1,1,1,14,7,3,0,3,1,5,0,0,12
873,1,2,4,1,1,1,10,21,1,0,3,12,5,1,1,5
874,1,1,3,1,1,1,14,9,1,0,3,12,5,0,0,2
875,1,2,4,1,1,1,8,2,0,0,3,3,5,1,1,5
876,1,2,4,1,1,1,12,9,0,0,0,12,5,1,1,2
877,1,2,4,1,1,1,3,8,0,0,0,12,5,1,1,2
878,0,0,3,2,1,0,1,6,3,0,0,1,5,0,0,5
879,1,1,4,1,1,1,22,1,1,0,0,12,1,0,0,12
880,1,1,3,2,1,1,12,14,1,0,0,12,1,0,0,12
881,1,1,3,1,1,0,3,16,2,0,3,12,5,0,0,6
882,1,1,3,1,1,0,14,6,2,0,3,5,5,0,0,6
883,1,1,2,2,1,0,13,16,2,0,3,12,5,0,0,6
884,0,0,3,2,1,0,10,0,3,0,3,1,5,0,0,2
885,1,1,3,2,1,0,9,6,2,0,3,1,5,0,0,11
886,1,1,3,2,1,0,9,16,2,0,3,1,5,0,0,11
887,1,1,4,1,1,1,21,13,0,0,3,12,1,0,0,2
888,0,0,3,1,1,0,14,6,2,0,3,12,0,0,0,12
889,1,1,3,1,1,1,18,7,3,0,3,1,5,0,0,0
890,1,1,3,2,1,1,4,11,0,0,3,12,5,0,0,12
891,1,2,4,1,1,1,10,7,0,0,3,3,5,1,1,0
892,1,1,5,1,1,1,9,3,0,0,0,12,1,0,0,6
893,1,1,4,1,1,1,20,3,0,0,0,12,1,0,0,6
894,1,1,4,2,1,0,9,16,3,0,3,1,5,0,0,19
895,1,2,4,1,1,1,23,21,1,0,3,12,5,0,1,1
896,1,1,4,1,1,1,19,2,1,0,3,12,1,0,0,2
897,1,1,3,1,1,1,19,4,2,0,3,12,1,0,0,2
898,1,1,3,2,1,0,1,16,2,0,3,12,1,0,0,1
899,0,0,3,1,1,0,18,16,3,0,3,12,5,0,0,0
900,1,1,4,1,1,1,14,1,0,0,3,12,1,0,0,12
901,1,1,3,1,1,1,10,9,1,0,3,12,5,0,0,13
902,1,2,4,1,1,1,18,17,0,0,3,12,5,0,1,17
903,1,1,3,2,1,0,8,6,2,0,3,12,1,0,0,2
904,1,2,4,1,1,1,3,13,0,0,3,12,5,1,1,20
905,1,2,3,2,1,1,21,11,0,0,0,12,5,1,1,18
906,1,2,3,1,1,1,11,13,1,0,3,3,5,1,1,9
907,0,0,4,2,1,0,1,0,2,0,3,12,0,0,0,1
908,1,2,4,1,1,1,11,3,1,0,3,3,5,1,1,18
909,1,1,4,1,1,1,20,13,1,0,3,12,1,0,0,3
910,0,0,4,1,1,1,10,13,3,0,3,1,5,0,0,11
911,1,1,4,1,1,1,10,13,0,0,3,3,3,1,1,18
912,1,2,3,2,1,1,10,13,0,0,3,3,5,1,1,18
913,1,1,4,1,1,1,21,13,0,0,3,1,3,1,1,18
914,1,1,3,2,1,0,10,16,3,0,3,1,5,0,0,11
915,1,2,4,2,1,0,11,16,0,0,3,3,5,1,1,11
916,0,0,2,1,1,0,20,6,2,0,3,12,5,0,0,11
917,0,0,3,1,1,0,3,0,2,0,3,12,5,0,0,4
918,1,1,3,1,1,1,19,8,1,0,3,12,1,0,0,6
919,0,0,3,1,1,0,9,0,3,0,3,12,5,0,0,6
920,0,0,3,2,1,0,11,6,2,0,3,12,5,0,0,4
921,1,1,3,0,1,1,2,3,2,0,3,12,1,0,0,0
922,1,1,4,1,1,1,2,13,0,0,0,12,1,0,0,18
923,1,1,3,0,1,1,4,2,3,0,3,12,5,0,0,19
924,1,2,4,1,1,1,18,2,0,0,3,12,5,0,1,19
925,1,2,4,2,1,1,11,1,0,0,0,3,5,1,1,18
926,1,1,4,2,1,1,9,22,2,0,2,12,1,0,0,4
927,1,1,5,0,1,1,9,9,2,0,0,12,1,0,0,12
928,1,2,5,1,1,1,9,15,2,0,0,12,5,1,1,9
929,1,2,5,1,1,1,9,1,2,0,0,12,5,1,1,5
930,1,2,3,2,1,0,9,6,2,0,0,12,5,1,1,8
931,1,1,3,2,1,1,9,13,2,0,0,12,1,0,0,7
932,1,1,5,1,1,1,9,15,2,0,2,12,1,0,0,3
933,1,1,5,1,1,1,13,11,0,0,0,12,4,0,0,6
934,1,2,4,2,1,1,21,13,2,0,2,12,5,1,1,11
935,1,1,5,1,1,1,14,15,2,0,2,12,1,0,0,3
936,1,2,4,2,1,1,21,11,2,0,0,12,5,0,1,16
937,1,2,5,1,1,1,14,11,2,0,0,12,5,1,1,18
938,1,1,5,1,1,1,14,12,2,0,0,12,1,0,0,12
939,0,0,3,2,1,1,10,9,0,0,2,12,5,0,0,11
940,0,0,4,1,1,1,13,23,0,0,0,12,5,0,0,3
941,0,0,4,1,1,1,13,7,0,0,0,12,5,0,0,15
942,1,1,4,2,1,1,15,11,2,0,3,12,1,0,0,6
943,1,1,5,2,1,1,18,13,2,0,2,12,1,0,0,2
944,1,2,4,1,1,1,18,2,1,0,3,12,5,0,1,1
945,1,1,5,1,1,1,12,13,0,0,0,12,5,0,0,15
946,1,1,4,1,1,1,15,9,2,0,5,12,1,0,0,6
947,1,1,3,2,1,1,18,10,0,0,3,12,4,0,0,6
948,1,2,4,2,1,0,1,6,2,0,3,2,5,1,1,18
949,1,2,5,2,1,0,1,6,2,0,2,12,5,1,1,18
950,1,2,2,2,1,0,3,6,2,0,0,2,5,1,1,18
951,1,1,2,2,1,0,3,6,3,0,3,12,5,0,0,19
952,1,1,3,0,1,1,4,14,3,0,3,12,5,0,0,19
953,1,1,2,1,1,0,4,6,3,0,3,12,5,0,0,5
954,1,2,4,1,1,1,19,1,0,0,0,12,5,1,1,14
955,1,1,3,1,1,1,19,21,0,0,3,12,5,0,0,7
956,1,2,5,2,1,0,10,6,2,0,3,2,5,1,1,18
957,1,1,4,1,1,0,10,16,2,0,3,1,5,0,0,6
958,1,2,4,2,1,0,11,6,2,0,0,12,5,1,1,6
959,1,1,3,2,1,1,20,10,0,0,3,12,1,0,0,0
960,1,2,4,1,1,1,21,22,0,0,0,12,5,1,1,14
961,1,2,4,2,1,0,21,6,2,0,0,6,5,1,1,14
962,1,2,2,1,1,0,14,0,3,0,3,12,5,0,0,2
963,1,2,3,1,1,0,14,6,2,0,0,3,5,1,1,5
964,1,1,3,1,1,0,17,16,2,0,3,12,5,0,0,13
965,1,1,4,1,1,1,24,14,0,0,0,12,3,1,1,0
966,1,1,4,1,1,1,24,18,0,0,3,12,3,1,1,14
967,1,2,5,1,1,1,2,21,2,0,3,12,5,1,1,5
968,1,1,4,1,1,1,2,9,0,0,3,12,5,0,0,3
969,1,1,4,1,1,1,21,10,0,0,3,3,3,1,1,7
970,1,2,3,2,1,0,9,6,2,0,0,12,5,1,1,16
971,1,1,3,1,1,1,9,1,2,0,0,12,1,0,0,4
972,1,2,3,3,1,0,1,6,2,0,2,12,5,1,1,18
973,1,1,5,1,1,1,9,23,0,0,3,12,4,0,0,6
974,1,2,4,0,1,1,9,21,2,0,0,12,5,0,0,14
975,1,2,4,1,1,1,9,22,2,0,0,12,5,1,1,16
976,1,1,5,1,1,1,9,10,2,0,0,12,1,0,0,2
977,1,1,3,1,1,1,9,14,2,0,0,12,1,0,0,6
978,0,0,6,2,1,0,9,0,2,0,2,12,5,0,0,12
979,1,1,4,1,1,0,9,6,2,0,0,12,1,0,0,4
980,1,1,5,2,1,1,9,11,0,0,5,12,4,0,0,6
981,1,2,5,3,1,1,9,13,2,0,2,12,5,1,1,21
982,1,2,5,1,1,1,9,11,2,0,0,12,5,1,1,18
983,1,2,6,3,1,1,9,14,2,0,0,12,5,1,1,18
984,1,2,5,2,1,1,9,11,2,0,0,12,5,1,1,18
985,1,1,4,1,1,1,9,14,2,0,0,12,1,0,0,6
986,1,2,5,0,1,1,9,10,2,0,0,12,5,1,1,14
987,1,2,3,1,1,0,12,6,2,0,0,3,5,0,1,6
988,1,2,2,2,1,0,21,6,2,0,0,12,5,0,1,13
989,1,2,3,2,1,0,14,6,2,0,0,12,5,0,1,13
990,1,1,5,1,1,1,9,9,2,0,0,12,1,0,0,12
991,1,2,4,1,1,1,9,2,2,0,0,12,5,1,1,18
992,1,2,4,2,1,0,12,6,2,0,0,3,5,1,1,14
993,1,1,4,1,1,1,9,10,2,0,0,12,1,0,0,3
994,1,1,3,1,1,1,9,24,0,0,0,12,4,0,0,6
995,1,1,5,0,1,1,21,22,0,0,5,12,4,0,0,6
996,0,0,3,1,1,1,1,15,0,0,3,12,5,0,0,7
997,0,0,3,2,1,0,1,6,3,0,3,1,5,0,0,18
998,0,0,3,1,1,0,2,0,3,0,3,12,5,0,0,20
999,1,2,4,2,1,1,8,13,0,0,3,12,5,1,1,2
1000,1,1,4,1,1,1,9,18,0,0,2,12,4,0,0,14
1001,0,0,3,1,1,1,12,9,0,0,0,12,0,0,0,18
1002,0,0,4,1,1,0,12,6,1,0,3,12,0,0,0,6
1003,0,0,3,2,1,0,20,6,3,0,3,12,5,0,0,5
1004,1,1,4,1,1,1,21,2,0,0,0,12,1,0,0,3
1005,1,1,4,0,1,1,21,23,0,0,0,12,4,0,0,12
1006,0,0,5,1,1,1,14,13,0,0,0,12,5,0,0,12
1007,1,1,5,1,1,1,15,19,0,0,0,12,4,0,0,6
1008,0,0,2,2,1,0,17,0,3,0,3,12,5,0,0,11
1009,0,0,3,1,1,1,17,12,0,0,0,12,5,0,0,7
1010,0,0,2,2,1,0,1,0,3,0,3,12,5,0,0,6
1011,0,0,3,1,1,0,4,0,3,0,3,12,5,0,0,6
1012,0,0,3,1,1,0,17,0,3,0,3,12,5,0,1,1
1013,1,1,5,1,1,1,18,12,1,0,0,12,1,0,0,11
1014,1,1,3,2,1,1,1,12,0,0,3,12,1,0,0,12
1015,1,1,3,3,1,0,23,6,2,0,0,12,3,1,1,16
1016,1,1,4,2,1,1,18,11,0,0,0,12,4,0,0,0
1017,0,0,4,2,1,0,22,6,2,0,3,12,5,0,0,6
1018,1,1,5,2,1,1,14,7,0,0,3,12,5,0,1,13
1019,1,1,5,1,1,0,18,0,0,0,3,12,5,0,1,13
1020,1,1,3,1,1,1,17,19,0,0,3,12,5,0,1,13
1021,0,0,4,2,1,1,14,9,0,0,3,12,0,0,1,13
1022,1,1,4,1,1,1,18,20,0,0,3,12,5,0,1,13
1023,0,0,3,1,1,1,14,24,0,0,3,12,5,0,1,13
1024,1,1,4,1,1,1,8,17,0,0,3,12,5,0,1,13
1025,1,1,0,0,0,0,25,25,4,0,3,1,5,0,0,2
1026,1,1,0,0,0,0,25,25,4,0,3,1,5,0,0,7
1027,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,2
1028,0,0,0,0,0,0,25,25,4,0,3,12,5,0,0,6
1029,0,0,0,0,0,0,25,25,4,0,3,1,5,0,0,5
1030,0,0,0,0,0,0,25,25,4,0,3,1,5,0,0,12
1031,1,1,0,0,0,0,25,25,4,0,3,1,5,0,0,5
1032,1,1,0,0,0,0,25,25,4,0,3,1,5,0,0,16
1033,1,1,0,0,0,0,25,25,4,0,3,2,5,0,0,5
1034,0,0,0,0,0,0,25,25,4,0,3,3,5,0,0,2
1035,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,2
1036,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,2
1037,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,6
1038,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,6
1039,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,0
1040,0,0,0,0,0,0,25,25,4,0,3,12,5,0,0,6
1041,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,0
1042,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,6
1043,1,1,0,0,0,0,25,25,4,0,3,12,5,0,0,6
1044,1,2,4,1,1,1,9,1,0,1,0,10,5,0,0,10
1045,1,2,4,2,1,0,8,6,0,1,0,10,5,0,0,7
1046,0,0,5,2,1,0,10,0,3,1,3,10,5,0,0,8
1047,0,0,5,2,1,0,10,0,3,1,0,10,5,0,0,7
1048,0,0,5,2,1,0,10,0,3,1,0,10,5,0,0,16
1049,0,0,5,2,1,0,10,0,3,1,0,10,5,0,0,18
1050,0,0,5,2,1,0,10,0,3,1,0,10,5,0,0,11
1051,0,0,5,2,1,0,11,0,3,1,3,10,5,0,0,21
1052,0,0,5,2,1,0,11,0,3,1,0,10,5,0,0,10
1053,0,0,5,2,1,0,11,0,3,1,3,10,5,0,0,17
1054,0,0,5,2,1,0,11,0,3,1,3,10,5,0,0,13
1055,0,0,5,2,1,0,11,0,3,1,0,10,5,0,0,10
1056,0,0,5,2,1,0,11,0,3,1,0,10,5,0,0,19
1057,0,0,5,2,1,0,11,0,3,1,5,10,5,0,0,5
1058,0,0,5,2,1,0,11,0,3,1,3,10,5,0,0,17
1059,0,0,5,2,1,0,2,0,3,1,3,10,5,0,0,9
1060,0,0,5,2,1,0,10,0,3,1,3,10,5,0,0,10
1061,0,0,5,2,1,0,10,0,3,1,3,10,5,0,0,20
1062,0,0,5,2,1,0,10,0,3,1,3,10,5,0,0,14
1063,0,0,4,2,1,0,21,0,3,1,0,10,5,0,0,16
1064,0,0,4,2,1,0,21,0,3,1,0,10,5,0,0,18
1065,0,0,4,2,1,0,2,0,3,1,0,10,5,0,0,18
1066,0,0,4,2,1,0,10,0,3,1,3,10,5,0,0,10
1067,0,0,4,2,1,0,10,0,3,1,3,10,5,0,0,10
1068,0,0,4,2,1,0,10,0,3,1,3,10,5,0,0,14
1069,0,0,4,2,1,0,10,0,3,1,3,10,5,0,0,18
1070,0,0,4,2,1,0,11,0,3,1,3,10,5,0,0,18
1071,0,0,4,2,1,0,13,0,3,1,3,10,5,0,0,2
1072,0,0,4,2,1,0,13,0,3,1,3,10,5,0,0,19
1073,0,0,4,2,1,0,15,0,3,1,0,10,5,0,0,16
1074,0,0,4,2,1,0,17,0,3,1,3,10,5,0,0,10
1075,1,1,3,1,1,0,10,6,3,1,3,12,5,0,0,6
1076,1,1,2,1,1,0,14,6,3,1,3,12,5,0,0,2
1077,1,1,2,2,1,0,10,6,3,1,3,12,5,0,0,0
1078,0,0,3,1,1,0,11,6,1,1,3,3,5,0,0,2
1079,0,0,4,1,1,1,8,3,3,1,3,1,5,0,0,12
1080,1,1,3,1,1,1,1,14,2,1,3,5,1,0,0,12
1081,1,1,2,1,1,1,18,2,0,1,3,1,5,0,0,12
1082,1,1,3,1,1,1,4,13,3,1,3,1,5,0,0,19
1083,1,1,3,1,1,1,4,13,1,1,3,12,5,0,1,1
1084,0,0,4,1,1,0,14,6,1,1,3,5,0,0,0,12
1085,0,0,2,0,1,1,3,13,2,1,3,12,0,0,0,2
1086,1,1,2,0,1,1,3,13,2,1,3,12,1,0,0,0
1087,1,1,4,2,1,1,10,4,3,1,3,3,5,0,0,17
1088,1,1,4,1,1,1,18,13,2,1,3,12,5,0,1,1
1089,0,0,3,1,1,0,10,6,3,1,3,9,5,0,0,2
1090,1,1,3,1,1,1,1,13,3,1,3,1,5,0,0,2
1091,1,1,2,1,1,0,8,16,2,1,3,12,5,0,1,1
1092,1,1,5,1,1,1,1,13,2,1,3,12,5,0,1,1
1093,1,1,3,0,1,1,10,2,0,1,3,12,1,0,0,7
1094,0,0,2,1,1,1,8,2,2,1,3,12,0,0,0,0
1095,1,1,4,1,1,1,1,14,2,1,3,5,1,0,0,3
1096,1,2,5,2,1,0,10,6,2,1,3,3,5,1,1,7
1097,1,2,4,2,1,0,10,6,2,1,3,3,5,1,1,7
1098,1,1,3,1,1,0,10,6,2,1,3,12,5,0,1,1
1099,1,1,3,0,1,1,20,2,0,1,3,12,5,0,1,1
1100,1,1,3,1,1,1,8,11,0,1,3,12,5,0,1,1
1101,1,1,3,1,1,0,4,0,2,1,3,12,5,0,0,13
1102,0,0,2,1,1,0,9,6,2,1,3,5,5,0,0,0
1103,1,1,3,1,1,1,18,13,2,1,3,12,1,0,0,12
1104,0,0,2,1,1,0,4,6,3,1,3,1,5,0,0,3
1105,0,0,5,0,1,1,10,14,3,1,3,12,5,0,0,20
1106,1,1,2,1,1,1,3,3,3,1,3,1,5,0,0,12
1107,0,0,2,1,1,0,11,6,3,1,3,1,5,0,0,6
1108,1,1,3,1,1,0,10,6,2,1,3,12,5,0,0,6
1109,1,1,3,1,1,0,10,6,2,1,3,12,5,0,0,6
1110,1,1,3,1,1,1,3,4,2,1,3,12,5,0,0,0
1111,1,1,4,1,1,1,3,4,0,1,3,12,1,0,0,3
1112,1,1,3,2,1,1,11,3,0,1,3,12,1,0,0,16
1113,1,1,3,0,1,1,14,4,2,1,3,12,5,1,1,18
1114,1,1,3,0,1,1,10,13,2,1,3,5,5,0,0,0
1115,1,2,2,1,1,0,14,6,2,1,3,12,5,1,1,9
1116,1,1,2,2,1,0,3,6,2,1,3,12,1,0,0,12
1117,0,0,2,1,1,0,4,6,3,1,3,1,5,0,0,0
1118,1,2,3,1,1,0,10,6,2,1,3,3,5,1,1,0
1119,0,0,3,2,1,0,3,0,3,1,3,12,5,0,0,6
1120,0,0,3,1,1,0,10,6,1,1,3,12,0,0,0,15
1121,1,1,3,1,1,0,21,6,1,1,3,12,1,0,0,13
1122,0,0,4,1,1,0,14,6,1,1,3,5,0,0,0,20
1123,1,1,5,1,1,0,1,6,2,1,3,12,5,0,0,4
1124,1,1,3,2,1,0,8,6,2,1,3,12,5,0,0,12
1125,1,1,3,1,1,0,3,6,1,1,3,12,1,0,0,12
1126,1,1,2,1,1,0,3,6,2,1,3,12,1,0,0,13
1127,0,0,3,1,1,0,10,6,3,1,3,1,5,0,0,3
1128,1,2,4,1,1,1,4,18,0,1,3,12,5,0,1,1
1129,1,1,2,1,1,0,18,6,3,1,3,12,5,0,0,0
1130,1,2,4,2,1,0,10,6,2,1,3,3,5,1,1,14
1131,1,1,2,1,1,1,3,14,2,1,3,12,5,0,1,1
1132,1,1,2,2,1,0,9,6,2,1,3,12,1,0,0,2
1133,1,2,3,2,1,0,10,6,2,1,0,3,5,1,1,14
1134,1,1,2,1,1,1,13,2,3,1,3,12,5,0,0,3
1135,0,0,2,1,1,0,20,6,3,1,3,1,5,0,0,7
1136,0,0,3,1,1,0,3,6,3,1,3,12,5,0,0,15
1137,1,2,4,0,1,1,12,13,0,1,3,12,5,0,1,1
1138,1,1,3,1,1,0,1,6,2,1,3,12,5,0,0,12
1139,1,1,2,1,1,1,10,20,2,1,3,1,5,0,0,21
1140,0,0,3,1,1,0,14,6,3,1,3,9,5,0,0,19
1141,0,0,3,1,1,0,4,6,1,1,3,12,5,0,0,4
1142,0,0,2,1,1,1,8,11,0,1,3,12,0,0,0,6
1143,0,0,3,1,1,0,3,6,1,1,3,12,0,0,0,15
1144,0,0,3,1,1,0,10,6,3,1,3,12,5,0,0,1
1145,1,1,3,2,1,0,18,6,2,1,3,12,5,0,1,1
1146,0,0,2,1,1,0,4,6,3,1,3,1,5,0,0,3
1147,0,0,2,1,1,0,4,6,3,1,3,12,5,0,1,1
1148,1,1,2,2,1,0,2,6,3,1,3,12,5,0,0,17
1149,1,1,2,0,1,1,14,10,2,1,0,12,5,0,0,7
1150,1,1,3,1,1,0,10,6,2,1,3,12,5,1,1,18
1151,1,2,2,2,1,0,19,6,2,1,3,2,5,1,1,18
1152,1,2,3,2,1,1,4,9,0,1,3,12,5,1,1,9
1153,0,0,3,1,1,0,3,6,2,1,3,12,5,0,0,2
1154,1,1,3,1,1,0,3,6,1,1,3,12,1,0,0,2
1155,1,1,2,0,1,1,24,14,2,1,3,12,5,0,0,2
1156,1,1,3,2,1,0,1,16,2,1,3,12,1,0,0,3
1157,0,0,3,1,1,0,3,6,3,1,3,9,5,0,0,0
1158,0,0,3,1,1,1,2,9,1,1,3,12,5,0,0,2
1159,1,2,4,1,1,1,4,11,0,1,3,12,5,1,1,5
1160,1,1,2,0,1,1,9,10,2,1,3,12,5,0,0,2
1161,0,0,4,1,1,0,3,6,3,1,3,12,5,0,0,6
1162,0,0,4,1,1,1,10,22,0,1,3,12,5,0,0,13
1163,1,1,2,0,1,1,11,8,2,1,3,12,5,0,0,4
1164,1,1,3,1,1,1,3,9,0,1,3,12,4,0,0,6
1165,1,1,2,1,1,0,3,6,3,1,3,12,5,0,0,0
1166,1,1,2,2,1,0,11,6,2,1,3,1,5,0,0,19
1167,1,1,2,1,1,0,18,6,2,1,3,12,5,0,0,7
1168,0,0,2,1,1,0,3,16,2,1,3,12,0,0,0,4
1169,1,1,3,2,1,1,21,10,0,1,3,12,1,0,0,4
1170,1,1,3,0,1,1,4,18,2,1,3,12,1,0,0,15
1171,1,1,3,1,1,0,4,6,1,1,3,12,1,0,0,4
1172,0,0,3,1,1,1,10,9,0,1,3,12,0,0,0,2
1173,1,2,3,1,1,0,10,6,1,1,3,9,5,1,1,2
1174,1,1,2,1,1,1,14,2,3,1,3,1,5,0,0,5
1175,1,1,4,0,1,1,11,2,1,1,3,12,5,0,0,2
1176,1,1,3,0,1,1,20,13,2,1,3,12,5,0,0,13
1177,0,0,4,0,1,1,4,9,1,1,3,12,5,0,0,2
1178,1,1,3,2,1,1,10,4,3,1,3,12,5,0,0,7
1179,1,1,6,0,1,1,3,13,1,1,3,12,5,0,0,3
1180,1,1,3,1,1,1,1,14,2,1,0,12,5,0,1,16
1181,1,1,3,2,1,0,4,6,2,1,3,12,5,0,1,1
1182,1,2,4,1,1,1,20,10,2,1,3,12,5,0,1,1
1183,1,1,2,2,1,0,13,6,2,1,3,1,5,0,0,6
1184,1,1,4,0,1,1,19,9,1,1,3,12,1,0,0,4
1185,1,1,3,2,1,0,22,6,2,1,3,12,5,0,0,13
1186,1,1,3,1,1,0,2,6,3,1,3,12,5,0,0,12
1187,1,1,4,1,1,0,3,6,1,1,3,12,1,0,0,12
1188,0,0,3,0,1,1,10,9,1,1,3,5,5,0,0,2
1189,1,1,3,1,1,1,4,4,0,1,3,12,5,0,0,13
1190,1,1,3,0,1,1,8,13,3,1,3,12,5,0,0,12
1191,0,0,3,1,1,0,21,6,1,1,3,12,0,0,0,13
1192,0,0,3,1,1,0,11,6,1,1,3,12,0,0,0,13
1193,1,1,2,2,1,0,11,6,2,1,3,3,5,1,1,21
1194,1,1,3,1,1,0,1,6,2,1,3,12,1,0,0,2
1195,1,1,3,1,1,1,13,4,2,1,3,12,5,0,0,13
1196,1,1,2,1,1,1,17,18,3,1,3,1,5,0,0,15
1197,0,0,2,2,1,0,17,6,3,1,3,1,5,0,0,18
1198,1,1,3,2,1,0,22,6,2,1,3,12,5,0,0,13
1199,1,1,3,1,1,1,10,9,0,1,3,12,5,0,0,2
1200,0,0,3,1,1,0,20,6,2,1,3,1,5,1,1,5
1201,1,1,3,0,1,1,2,13,3,1,3,3,5,1,1,9
1202,1,2,3,1,1,1,10,13,0,1,3,3,5,1,1,18
1203,1,1,2,1,1,0,18,6,3,1,3,1,5,0,0,17
1204,0,0,3,1,1,1,10,9,0,1,3,12,5,0,0,6
1205,0,0,2,1,1,1,21,21,0,1,3,12,5,0,0,6
1206,0,0,3,2,1,0,18,0,3,1,3,12,5,0,0,2
1207,1,1,3,1,1,1,2,10,3,1,3,12,5,0,0,20
1208,1,1,3,2,1,0,3,6,3,1,0,12,5,0,0,10
1209,1,2,3,1,1,0,4,6,2,1,3,12,5,1,1,18
1210,1,1,4,2,1,1,10,14,0,1,3,12,5,0,0,20
1211,0,0,3,2,1,0,3,6,3,1,3,12,5,0,0,6
1212,0,0,4,2,1,0,10,0,2,1,0,12,5,0,0,16
1213,0,0,3,2,1,0,18,6,2,1,3,12,5,0,0,6
1214,0,0,4,0,1,1,10,2,0,1,3,12,5,0,1,13
